Online shop URL,Label,Domain length,Top domain length,Presence of prefix 'www' ,Number  of digits,Number  of letters,Number  of dots (.),Number  of hyphens (-),Presence of credit card payment,Presence of money back payment,Presence of cash on delivery payment,Presence of crypto currency,Presence of free contact emails,Presence of logo URL,SSL certificate issuer,SSL certificate expire date,Issuer organization,SSL certificate issuer organization list item,Indication of young domain ,Domain registration date,Presence of TrustPilot reviews,TrustPilot score,Presence of SiteJabber reviews,Presence in the standard Tranco list,Tranco List rank
https://lingrid.lt,legitimate,10,2,0,0,14,1,0,1,1,1,0,2,1,R3,Oct 24 03:37:11 2023 GMT,Let's Encrypt,2,0,2021-11-30 00:00,0,-1,0,0,-1
https://www.juta.lt,legitimate,11,2,1,0,14,2,0,1,1,1,0,2,1,RapidSSL Global TLS RSA4096 SHA256 2022 CA1,Dec 31 23:59:59 2023 GMT,DigiCert Inc,7,0,2000-06-07 00:00,0,-1,0,0,-1
https://www.barrypackaging.com,legitimate,22,3,1,0,25,2,0,1,0,0,0,2,1,Cloudflare Inc ECC CA-3,Apr  8 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2001-02-20 17:16,0,-1,0,0,-1
https://www.sterilamo.com,legitimate,17,3,1,0,20,2,0,1,1,0,0,1,1,R3,Oct 24 09:29:47 2023 GMT,Let's Encrypt,2,1,2023-05-27 11:23,0,-1,0,0,-1
https://cleaned4you.com,legitimate,15,3,0,1,18,1,0,1,0,1,0,0,1,E1,Sep  7 02:43:12 2023 GMT,Let's Encrypt,2,0,2009-01-25 20:06,0,-1,0,0,-1
https://www.field-baseball.com,fraudulent,22,3,1,0,24,2,1,1,1,0,0,0,1,GTS CA 1P5,Oct 23 00:54:40 2023 GMT,Google Trust Services LLC,9,1,2023-07-25 00:00,0,,0,0,-1
https://www.ihrearztonline.com,fraudulent,22,3,1,0,25,2,0,0,0,0,0,0,1,R3,Sep  8 00:29:09 2023 GMT,Let's Encrypt,2,0,2021-02-10 14:13,0,,0,0,-1
https://www.toolisspro.com,fraudulent,18,3,1,0,21,2,0,1,1,0,0,0,1,E1,Oct 16 01:36:00 2023 GMT,Let's Encrypt,2,1,2023-07-18 02:27,0,,0,0,-1
https://losdetallesdetuboda.com,legitimate,23,3,0,0,27,1,0,0,0,0,0,2,1,R3,Sep 16 23:32:34 2023 GMT,Let's Encrypt,2,0,2013-06-13 12:20,0,-1,0,0,-1
https://www.coccinellefashion.com,legitimate,25,3,1,0,28,2,0,1,1,0,0,2,1,R3,Oct 11 04:01:20 2023 GMT,Let's Encrypt,2,0,2010-06-04 15:30,1,3.7,0,0,-1
https://yourselfapparel.com/en,legitimate,19,3,0,0,25,1,0,1,1,0,0,1,1,GTS CA 1P5,Sep 15 02:51:57 2023 GMT,Google Trust Services LLC,9,0,2010-05-15 00:46,1,3.7,0,0,-1
https://www.avenolife.pl,legitimate,16,2,1,0,19,2,0,0,0,0,0,2,1,Certum Domain Validation CA SHA2,Sep 13 10:24:51 2023 GMT,Unizeto Technologies S.A.,11,0,2014-05-12 23:25,0,-1,0,0,-1
https://hobbycutlery.com,fraudulent,16,3,0,0,20,1,0,1,1,0,0,0,1,GTS CA 1P5,Oct  2 10:37:36 2023 GMT,Google Trust Services LLC,9,1,2023-05-06 00:00,0,,0,0,-1
https://fafrinog.pt,legitimate,11,2,0,0,15,1,0,0,0,0,0,2,1,"cPanel, Inc. Certification Authority",Oct  8 23:59:59 2023 GMT,"cPanel, Inc.",4,2,Hidden,0,-1,0,0,-1
https://max-steroids.com,fraudulent,16,3,0,0,19,1,1,1,0,0,1,0,1,GTS CA 1P5,Sep 26 22:29:07 2023 GMT,Google Trust Services LLC,9,1,2022-09-05 19:22,0,,0,0,-1
https://www.fivland.com,fraudulent,15,3,1,0,18,2,0,1,1,0,0,1,1,Cloudflare Inc ECC CA-3,Jun  6 23:59:59 2024 GMT,"Cloudflare, Inc.",1,1,2023-06-02 00:00,0,,0,0,-1
https://www.masterfisch.eu/en,legitimate,18,2,1,0,23,2,0,1,1,0,0,3,1,Sectigo RSA Domain Validation Secure Server CA,Feb  3 23:59:59 2024 GMT,Sectigo Limited,3,2,Hidden,1,4.2,0,0,-1
https://www.marliesdekkers.com,legitimate,22,3,1,0,25,2,0,0,1,0,0,0,1,Sectigo RSA Domain Validation Secure Server CA,Jul 28 23:59:59 2024 GMT,Sectigo Limited,3,0,2003-04-11 18:15,1,2.1,0,0,-1
https://www.carrerajeans.com,legitimate,20,3,1,0,23,2,0,1,1,0,0,2,1,Sectigo RSA Extended Validation Secure Server CA,Aug 27 23:59:59 2024 GMT,Sectigo Limited,3,0,2000-01-13 00:00,1,2.7,0,0,-1
https://www.officechair-4u.com,legitimate,22,3,1,1,23,2,1,1,1,1,0,2,1,R3,Sep  6 00:52:19 2023 GMT,Let's Encrypt,2,0,2011-05-06 16:25,0,-1,0,0,-1
https://www.laptop-akkus.eu,fraudulent,19,2,1,0,21,2,1,0,1,0,0,1,1,R3,Oct 28 09:32:59 2023 GMT,Let's Encrypt,2,2,Hidden,0,,0,0,-1
https://www.gifthobby.com,fraudulent,17,3,1,0,20,2,0,1,1,0,0,0,0,GTS CA 1P5,Oct 25 07:34:54 2023 GMT,Google Trust Services LLC,9,1,2023-07-27 08:20,0,,0,0,-1
https://www.rabbettesfurniture.ie,legitimate,25,2,1,0,28,2,0,0,0,0,0,1,1,GTS CA 1P5,Nov 14 17:57:20 2023 GMT,Google Trust Services LLC,9,0,2016-03-16 00:00,0,-1,0,0,-1
https://www.fishingoptimal.com,fraudulent,22,3,1,0,25,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 17 02:47:26 2023 GMT,Google Trust Services LLC,9,1,2023-07-19 00:00,0,,0,0,-1
https://www.chicloverplusize.com,fraudulent,24,3,1,0,27,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep 17 05:49:29 2023 GMT,Google Trust Services LLC,9,1,2023-06-19 06:35,0,,0,0,-1
https://e-zoo.lt,legitimate,8,2,0,0,11,1,1,1,0,1,0,2,1,R3,Sep 29 20:10:53 2023 GMT,Let's Encrypt,2,0,2020-12-22 00:00,0,-1,0,0,-1
https://royal-present.com,legitimate,17,3,0,0,20,1,1,1,1,0,0,1,1,Cloudflare Inc ECC CA-3,Jun  2 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2012-06-13 15:07,1,3.7,0,0,-1
https://gearfreak.se,legitimate,12,2,0,0,16,1,0,1,0,1,0,1,1,Sectigo RSA Domain Validation Secure Server CA,Jan 15 23:59:59 2024 GMT,Sectigo Limited,3,0,2021-02-03 00:00,1,4.6,0,0,-1
https://euronics.ie,legitimate,11,2,0,0,15,1,0,1,1,1,0,2,1,R3,Nov 10 19:56:14 2023 GMT,Let's Encrypt,2,0,2006-08-28 00:00,1,4.4,0,1,796877
https://www.arredatutto.com,legitimate,19,3,1,0,22,2,0,1,1,1,0,2,1,Cloudflare Inc ECC CA-3,May 15 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2011-04-11 00:00,1,2.8,0,0,-1
https://studioriviera.de,legitimate,16,2,0,0,20,1,0,1,1,0,0,2,1,R3,Sep 22 07:07:57 2023 GMT,Let's Encrypt,2,2,Hidden,0,-1,0,0,-1
https://www.sportstorepro.com,fraudulent,21,3,1,0,24,2,0,1,1,0,0,0,1,E1,Oct 17 06:11:33 2023 GMT,Let's Encrypt,2,1,2023-07-19 06:59,0,,0,0,-1
https://www.hotsalethebike.com,fraudulent,22,3,1,0,25,2,0,1,1,0,0,0,1,E1,Oct 18 06:35:59 2023 GMT,Let's Encrypt,2,1,2023-07-20 00:00,0,,0,0,-1
https://meryancor.com/en,legitimate,13,3,0,0,19,1,0,1,1,0,0,2,1,R3,Oct  3 21:35:01 2023 GMT,Let's Encrypt,2,0,2004-02-05 10:52,0,-1,0,0,-1
https://www.underweardistrict.nl/en,legitimate,24,2,1,0,29,2,0,1,1,1,0,3,1,Cloudflare Inc ECC CA-3,Feb 20 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2021-02-03 00:00,0,-1,0,0,-1
https://vogueformal.com,fraudulent,15,3,0,0,19,1,0,1,1,0,0,0,1,GTS CA 1P5,Oct  2 11:01:28 2023 GMT,Google Trust Services LLC,9,1,2023-05-06 09:27,0,,0,0,-1
https://tinystories.nl,legitimate,14,2,0,0,18,1,0,1,1,1,0,2,1,R3,Oct 13 22:33:24 2023 GMT,Let's Encrypt,2,0,2017-04-08 00:00,0,-1,0,0,-1
https://equizoneonline.com,legitimate,18,3,0,0,22,1,0,1,1,1,1,2,1,R3,Oct 28 14:47:03 2023 GMT,Let's Encrypt,2,0,2015-12-02 17:08,0,-1,0,0,-1
https://www.bilbishop.com,fraudulent,17,3,1,0,20,2,0,0,0,1,0,0,0,GTS CA 1P5,Sep 25 06:54:32 2023 GMT,Google Trust Services LLC,9,1,2023-06-23 05:33,0,,0,0,-1
https://www.buychildus.com,fraudulent,18,3,1,0,21,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct  7 03:07:08 2023 GMT,Google Trust Services LLC,9,1,2023-05-11 00:00,0,,0,0,-1
https://www.axiogenesis.com,fraudulent,19,3,1,0,22,2,0,1,0,0,0,0,1,R3,Oct 15 03:14:35 2023 GMT,Let's Encrypt,2,0,2000-06-12 21:34,0,,0,0,-1
https://www.bseoyol.shop,fraudulent,16,4,1,0,19,2,0,1,1,1,0,0,0,GTS CA 1P5,Oct 12 12:57:53 2023 GMT,Google Trust Services LLC,9,1,2023-03-16 08:05,0,,0,0,-1
https://visio-official.com,legitimate,18,3,0,0,21,1,1,1,1,0,0,2,1,R3,Sep 16 01:17:51 2023 GMT,Let's Encrypt,2,0,2021-09-21 11:18,1,4.7,0,0,-1
https://www.bikeforword.com,fraudulent,19,3,1,0,22,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep  3 00:41:04 2023 GMT,Google Trust Services LLC,9,1,2023-06-05 00:00,0,,0,0,-1
https://www.itemdohome.com,fraudulent,18,3,1,0,21,2,0,1,1,0,0,0,1,E1,Oct 25 10:41:34 2023 GMT,Let's Encrypt,2,1,2023-05-29 00:00,0,,0,0,-1
https://www.cutrin.lt/lt,legitimate,13,2,1,0,18,2,0,1,1,1,0,0,1,GTS CA 1P5,Oct 20 14:38:24 2023 GMT,Google Trust Services LLC,9,0,2019-10-01 00:00,0,-1,0,0,-1
https://www.filmmakaz.shop,legitimate,18,4,1,0,21,2,0,1,1,1,0,3,1,R3,Oct 10 19:18:38 2023 GMT,Let's Encrypt,2,2,Hidden,0,-1,0,0,-1
https://www.esprit.co.uk,legitimate,16,5,1,0,18,3,0,1,1,1,0,2,1,Sectigo RSA Organization Validation Secure Server CA,Oct 27 23:59:59 2023 GMT,Sectigo Limited,3,0,2006-09-05 00:00,1,2,0,0,-1
https://www.qvc.com,legitimate,11,3,1,0,14,2,0,1,1,1,0,2,1,DigiCert EV RSA CA G2,Feb 13 23:59:59 2024 GMT,DigiCert Inc,7,0,1994-11-16 05:00,1,1.5,1,0,-1
https://www.fuerstenberg-porzellan.com,legitimate,30,3,1,0,32,2,1,1,1,0,0,2,1,GeoTrust TLS RSA CA G1,Jul 15 23:59:59 2024 GMT,DigiCert Inc,7,0,1998-01-30 05:00,0,-1,0,0,-1
https://www.goodsmsvogue.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,0,GTS CA 1P5,Oct 18 18:02:22 2023 GMT,Google Trust Services LLC,9,1,2023-03-24 11:55,0,,0,0,-1
https://www.intenseoutside.com,fraudulent,22,3,1,0,25,2,0,1,1,0,0,0,0,GTS CA 1P5,Oct  4 07:56:34 2023 GMT,Google Trust Services LLC,9,1,2023-05-08 00:00,0,,0,0,-1
https://www.fahrradpumpende.com,fraudulent,23,3,1,0,26,2,0,1,1,1,0,0,1,GTS CA 1P5,Oct  4 08:01:53 2023 GMT,Google Trust Services LLC,9,1,2023-05-08 08:33,0,,0,0,-1
https://www.hockeybetter.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,E1,Oct 19 05:21:07 2023 GMT,Let's Encrypt,2,1,2023-07-21 06:01,0,,0,0,-1
https://www.shutterfly.com,legitimate,18,3,1,0,21,2,0,0,0,0,0,0,1,DigiCert TLS RSA SHA256 2020 CA1,Apr 24 23:59:59 2024 GMT,DigiCert Inc,7,0,1999-07-07 21:01,1,1.8,1,0,-1
https://www.littledreamersshop.com,fraudulent,26,3,1,0,29,2,0,1,1,0,0,0,1,E1,Sep 14 07:12:56 2023 GMT,Let's Encrypt,2,1,2023-06-16 07:47,0,,0,0,-1
https://www.freshlabels.com,legitimate,19,3,1,0,22,2,0,1,1,1,0,2,1,R3,Oct 23 04:04:38 2023 GMT,Let's Encrypt,2,0,2006-11-09 02:52,0,-1,0,0,-1
https://shoeathletics.com,fraudulent,17,3,0,0,21,1,0,1,1,0,0,0,0,GTS CA 1P5,Oct  8 06:47:35 2023 GMT,Google Trust Services LLC,9,1,2023-05-12 06:18,0,,0,0,-1
https://usplaythings.com,fraudulent,16,3,0,0,20,1,0,1,1,0,0,0,1,GTS CA 1P5,Oct  5 07:39:03 2023 GMT,Google Trust Services LLC,9,1,2023-05-09 02:48,0,,0,0,-1
https://sandsationalsparkle.com,legitimate,23,3,0,0,27,1,0,1,1,0,0,2,1,R3,Sep 15 07:13:50 2023 GMT,Let's Encrypt,2,0,2009-03-31 17:52,0,-1,0,0,-1
https://www.runfitfrenzy.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,0,GTS CA 1P5,Oct 22 02:03:17 2023 GMT,Google Trust Services LLC,9,1,2023-07-24 02:51,0,,0,0,-1
https://vinaigerprosuppliers.com,fraudulent,24,3,0,0,28,1,0,0,0,1,0,2,1,R3,Oct 12 11:23:21 2023 GMT,Let's Encrypt,2,1,2023-03-14 00:00,0,,0,0,-1
https://boisvignon.com,fraudulent,14,3,0,0,18,1,0,1,0,0,0,2,1,ZeroSSL RSA Domain Secure Site CA,Sep 19 23:59:59 2023 GMT,ZeroSSL,10,1,2023-06-21 13:16,0,,0,0,-1
https://www.elektroklelimp.com,fraudulent,22,3,1,0,25,2,0,1,1,1,0,0,1,Cloudflare Inc ECC CA-3,Feb 13 23:59:59 2024 GMT,"Cloudflare, Inc.",1,1,2022-10-19 02:18,0,,0,0,-1
https://cingomma.com,legitimate,12,3,0,0,16,1,0,0,1,0,0,2,0,R3,Sep 24 14:16:35 2023 GMT,Let's Encrypt,2,0,2011-02-01 09:34,0,-1,0,0,-1
https://www.fragrancedirect.co.uk,legitimate,25,5,1,0,27,3,0,1,1,1,0,1,1,DigiCert Global G2 TLS RSA SHA256 2020 CA1,May 21 23:59:59 2024 GMT,DigiCert Inc,7,0,1999-05-26 00:00,1,4.3,1,0,-1
https://www.battingzonedirect.com,fraudulent,25,3,1,0,28,2,0,1,1,0,0,0,0,E1,Oct 17 06:50:31 2023 GMT,Let's Encrypt,2,1,2023-07-19 00:00,0,,0,0,-1
https://www.boots.com,legitimate,13,3,1,0,16,2,0,0,0,1,0,1,1,Sectigo RSA Organization Validation Secure Server CA,Jun 13 23:59:59 2024 GMT,Sectigo Limited,3,0,1995-06-06 04:00,1,3.2,1,0,-1
https://www.guidomaggi.com,legitimate,18,3,1,0,21,2,0,1,1,0,0,3,1,R3,Sep 26 23:05:02 2023 GMT,Let's Encrypt,2,0,2012-02-13 00:00,1,4,0,0,-1
https://blissoma.com,legitimate,12,3,0,0,16,1,0,1,1,0,0,2,1,GeoTrust EV RSA CA G2,Mar 18 23:59:59 2024 GMT,DigiCert Inc,7,0,2012-12-21 00:18,0,-1,1,1,918108
https://360commoditysolutions.com,fraudulent,25,3,0,3,26,1,0,0,0,1,0,2,1,R3,Sep 30 20:28:24 2023 GMT,Let's Encrypt,2,1,2022-10-31 17:47,0,,0,0,-1
https://www.bathroomkitshop.com,fraudulent,23,3,1,0,26,2,0,1,1,0,0,0,1,GTS CA 1P5,Nov  1 02:16:46 2023 GMT,Google Trust Services LLC,9,1,2023-08-03 03:02,0,,0,0,-1
https://gamecardshop.com,legitimate,16,3,0,0,20,1,0,0,1,0,0,2,1,Cloudflare Inc ECC CA-3,Feb 22 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2001-06-09 20:16,1,4.4,0,0,-1
https://avfx.eu,legitimate,7,2,0,0,11,1,0,0,0,0,0,3,1,R3,Oct 17 23:51:24 2023 GMT,Let's Encrypt,2,2,Hidden,0,-1,0,0,-1
https://www.buymasonrytool.com,fraudulent,22,3,1,0,25,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct  8 03:13:55 2023 GMT,Google Trust Services LLC,9,1,2023-07-10 03:34,0,,0,0,-1
https://www.babythrust.com,fraudulent,18,3,1,0,21,2,0,1,0,1,0,0,1,GTS CA 1P5,Sep 10 11:36:37 2023 GMT,Google Trust Services LLC,9,1,2022-10-19 02:07,0,,0,0,-1
https://www.nicestylish.com,fraudulent,19,3,1,0,22,2,0,1,1,1,0,0,1,GTS CA 1P5,Oct  4 06:04:10 2023 GMT,Google Trust Services LLC,9,1,2023-07-06 00:00,0,,0,0,-1
https://www.evertonspa.it,legitimate,17,2,1,0,20,2,0,0,0,0,0,2,1,R3,Oct  2 14:46:54 2023 GMT,Let's Encrypt,2,0,2000-12-22 00:00,0,-1,0,0,-1
https://shieldapparels.com,legitimate,18,3,0,0,22,1,0,1,1,0,0,2,1,R3,Oct 17 12:10:09 2023 GMT,Let's Encrypt,2,0,2016-02-14 00:00,0,-1,0,0,-1
https://www.originalmuranoglass.com,legitimate,27,3,1,0,30,2,0,1,1,0,0,2,1,GTS CA 1P5,Sep 17 14:57:51 2023 GMT,Google Trust Services LLC,9,0,2013-12-04 09:45,1,2.7,0,0,-1
https://fussmatten-welt.de,legitimate,18,2,0,0,21,1,1,1,1,0,0,2,1,R3,Sep  1 11:14:33 2023 GMT,Let's Encrypt,2,2,Hidden,0,-1,0,0,-1
https://levitraeurope.com,fraudulent,17,3,0,0,21,1,0,1,0,0,0,0,0,R3,Nov  1 23:24:14 2023 GMT,Let's Encrypt,2,0,2015-08-14 11:34,0,,0,0,-1
https://www.adi-trade.com,fraudulent,17,3,1,0,19,2,1,0,1,1,0,2,1,Cloudflare Inc ECC CA-3,Jul 10 23:59:59 2024 GMT,"Cloudflare, Inc.",1,1,2022-10-28 14:31,0,,0,0,-1
https://www.dcskaterschuhe.de,fraudulent,21,2,1,0,24,2,0,0,0,0,0,0,0,"cPanel, Inc. Certification Authority",Sep 28 23:59:59 2023 GMT,"cPanel, Inc.",4,2,Hidden,0,,0,0,-1
https://www.partyverhuurzuidplas.nl,legitimate,27,2,1,0,30,2,0,0,0,0,0,2,1,R3,Oct  6 21:23:58 2023 GMT,Let's Encrypt,2,0,2010-01-07 00:00,0,-1,0,0,-1
https://www.mountainexperience.it/it,legitimate,25,2,1,0,30,2,0,0,1,0,0,2,1,R3,Oct  7 17:18:26 2023 GMT,Let's Encrypt,2,0,2007-01-22 00:00,1,3.9,0,0,-1
https://www.hvsolpkemieste.de,fraudulent,21,2,1,0,24,2,0,1,1,0,0,0,1,R3,Sep 28 19:29:28 2023 GMT,Let's Encrypt,2,2,Hidden,0,,0,0,-1
https://www.guitarssales.com,fraudulent,20,3,1,0,23,2,0,1,0,1,0,0,1,E1,Sep 30 08:00:06 2023 GMT,Let's Encrypt,2,1,2023-05-04 03:33,0,,0,0,-1
https://www.feelgoodcontacts.ie,legitimate,23,2,1,0,26,2,0,1,1,1,1,2,1,DigiCert TLS RSA SHA256 2020 CA1,Jan 23 23:59:59 2024 GMT,DigiCert Inc,7,0,2015-03-06 00:00,1,4.4,0,0,-1
https://developingplaza.com,fraudulent,19,3,0,0,23,1,0,1,0,0,0,1,1,R3,Oct 19 06:24:28 2023 GMT,Let's Encrypt,2,0,2021-03-29 10:54,0,,0,0,-1
https://bagenjoy.com,fraudulent,12,3,0,0,16,1,0,1,1,0,0,0,1,E1,Oct  2 10:23:26 2023 GMT,Let's Encrypt,2,1,2023-05-06 00:00,0,,0,0,-1
https://www.freezedriedandco.com,legitimate,24,3,1,0,27,2,0,0,0,1,0,3,1,Thawte TLS RSA CA G1,May 22 23:59:59 2024 GMT,DigiCert Inc,7,0,2018-06-28 12:12,0,-1,0,0,-1
https://www.tradera.com,legitimate,15,3,1,0,18,2,0,1,1,1,0,2,1,Go Daddy Secure Certificate Authority - G2,Aug 16 20:55:30 2023 GMT,"GoDaddy.com, Inc.",5,0,1999-02-20 05:00,1,3.7,1,0,-1
https://www.swimsunseekeroff.com,fraudulent,24,3,1,0,27,2,0,1,1,0,0,0,0,GTS CA 1P5,Oct 16 06:26:39 2023 GMT,Google Trust Services LLC,9,1,2023-05-20 05:51,0,,0,0,-1
https://www.apparelusmen.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep 29 02:11:55 2023 GMT,Google Trust Services LLC,9,1,2023-06-30 10:34,0,,0,0,-1
https://www.karpfenrutengeschaft.com,fraudulent,28,3,1,0,31,2,0,1,1,1,0,0,1,GTS CA 1P5,Oct 15 13:20:03 2023 GMT,Google Trust Services LLC,9,1,2023-05-19 09:58,0,,0,0,-1
https://knirps.com,legitimate,10,3,0,0,14,1,0,1,1,0,0,0,1,GTS CA 1P5,Sep  3 08:02:49 2023 GMT,Google Trust Services LLC,9,0,1999-07-05 17:13,0,-1,0,0,-1
https://www.eibabo.com/e,legitimate,14,3,1,0,18,2,0,1,1,1,0,0,1,GTS CA 1P5,Sep 20 16:21:12 2023 GMT,Google Trust Services LLC,9,0,2016-06-14 14:45,1,3.3,0,0,-1
https://transactcontainers.co.za,fraudulent,24,5,0,0,27,2,0,0,0,0,0,2,1,R3,Sep 24 00:34:46 2023 GMT,Let's Encrypt,2,0,2020-08-13 00:00,0,,0,0,-1
https://www.cbtwohousehold.com,fraudulent,22,3,1,0,25,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep 10 01:12:06 2023 GMT,Google Trust Services LLC,9,1,2023-06-12 02:00,0,,0,0,-1
https://www.beaubags.com,legitimate,16,3,1,0,19,2,0,1,1,0,0,2,1,R3,Oct 18 06:18:42 2023 GMT,Let's Encrypt,2,0,2009-07-01 19:35,0,-1,0,0,-1
https://www.kamagra-shqip.com,fraudulent,21,3,1,0,23,2,1,0,0,0,0,0,1,GTS CA 1P5,Sep 22 10:27:14 2023 GMT,Google Trust Services LLC,9,1,2023-02-26 04:24,0,,0,0,-1
https://www.winkelstraat.nl,legitimate,19,2,1,0,22,2,0,1,0,0,0,0,1,Cloudflare Inc ECC CA-3,May  3 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,1997-09-23 00:00,1,4.5,0,0,-1
https://physiosupplies.ie,legitimate,17,2,0,0,21,1,0,1,1,0,0,2,1,R3,Oct 26 00:25:04 2023 GMT,Let's Encrypt,2,0,2020-09-11 00:00,0,-1,0,0,-1
https://www.comunelloshop.it,legitimate,20,2,1,0,23,2,0,1,1,0,0,2,1,R3,Sep  3 23:08:10 2023 GMT,Let's Encrypt,2,0,2013-06-19 15:33,1,3.7,0,0,-1
https://au-meds.com,fraudulent,11,3,0,0,14,1,1,1,0,0,0,0,1,Cloudflare Inc ECC CA-3,Jan 26 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2020-10-28 15:34,0,,0,0,-1
https://flammkuchen24.shop,legitimate,18,4,0,2,20,1,0,0,1,0,0,3,1,R3,Sep  1 06:40:55 2023 GMT,Let's Encrypt,2,0,2016-09-26,0,-1,0,0,-1
https://www.harrycorry.com,legitimate,18,3,1,0,21,2,0,1,1,1,0,2,1,Cloudflare Inc ECC CA-3,Jan  1 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,1999-08-17 11:47,1,4.7,0,0,-1
https://www.aprmsshop.com,fraudulent,17,3,1,0,20,2,0,0,0,0,0,0,0,E1,Sep 25 06:53:41 2023 GMT,Let's Encrypt,2,1,2023-06-23 05:31,0,,0,0,-1
https://www.mpereur.com,legitimate,15,3,1,0,18,2,0,1,1,1,0,0,1,Cloudflare Inc ECC CA-3,Jan 26 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2015-10-01 09:38,0,-1,0,0,-1
https://www.fashionflairr.com,fraudulent,21,3,1,0,24,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 13 05:12:08 2023 GMT,Google Trust Services LLC,9,1,2023-05-17 03:19,0,,0,0,-1
https://nolofashion.com,legitimate,15,3,0,0,19,1,0,1,1,1,0,1,1,Encryption Everywhere DV TLS CA - G1,Sep 12 23:59:59 2023 GMT,DigiCert Inc,7,0,2012-01-11 14:48,0,-1,0,0,-1
https://www.ornamentli.com,fraudulent,18,3,1,0,21,2,0,1,1,0,0,0,0,GTS CA 1P5,Oct 28 10:55:34 2023 GMT,Google Trust Services LLC,9,1,2023-06-01 03:20,0,,0,0,-1
https://www.impellerde.com,fraudulent,18,3,1,0,21,2,0,1,1,1,0,0,1,E1,Sep 17 05:56:08 2023 GMT,Let's Encrypt,2,1,2023-04-21 01:40,0,,0,0,-1
https://www.boden.co.uk,legitimate,15,5,1,0,17,3,0,0,0,0,0,0,1,GlobalSign Atlas R3 DV TLS CA 2023 Q3,Aug 30 20:51:49 2024 GMT,GlobalSign nv-sa,8,0,1997-08-05 00:00,1,4.6,1,0,-1
https://pillen-apotheek.com,fraudulent,19,3,0,0,22,1,1,0,0,0,0,0,1,R3,Oct 15 17:47:11 2023 GMT,Let's Encrypt,2,1,2023-07-17 18:44,0,,0,0,-1
https://dumtakis.lt,legitimate,11,2,0,0,15,1,0,1,0,1,0,1,1,R3,Aug 31 04:37:07 2023 GMT,Let's Encrypt,2,0,2012-06-18 00:00,0,-1,0,0,-1
https://www.lightonsal.com,fraudulent,18,3,1,0,21,2,0,1,1,0,0,0,0,GTS CA 1P5,Sep 27 01:51:54 2023 GMT,Google Trust Services LLC,9,1,2023-06-29 02:00,0,,0,0,-1
https://computeroutlet.it,legitimate,17,2,0,0,21,1,0,1,1,0,0,2,1,R3,Sep  5 03:04:25 2023 GMT,Let's Encrypt,2,0,2006-02-07 00:00,0,-1,0,0,-1
https://www.forsalemusic.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct  7 07:04:23 2023 GMT,Google Trust Services LLC,9,1,2023-05-11 00:00,0,,0,0,-1
https://eu.directactiongear.com,legitimate,23,3,0,0,26,2,0,1,1,0,0,3,1,R3,Sep 12 23:18:54 2023 GMT,Let's Encrypt,2,0,2013-10-21 00:39,0,-1,0,0,-1
https://www.belle-tool.com,fraudulent,18,3,1,0,20,2,1,1,1,0,0,0,0,GTS CA 1P5,Oct 16 05:51:16 2023 GMT,Google Trust Services LLC,9,1,2023-07-18 00:00,0,,0,0,-1
https://www.sportusproducts.com,fraudulent,23,3,1,0,26,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep 10 05:19:33 2023 GMT,Google Trust Services LLC,9,1,2023-04-14 03:39,0,,0,0,-1
https://www.suppastore.com,legitimate,18,3,1,0,21,2,0,0,0,0,0,0,1,Cloudflare Inc ECC CA-3,Apr  9 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2012-05-18 10:03,1,4.1,0,0,-1
https://www.lolitamoda.pt,legitimate,17,2,1,0,20,2,0,1,1,0,0,2,1,Don Dominio / MrDomain RSA DV CA,Aug  5 23:59:59 2024 GMT,"Soluciones Corporativas IP, SL",11,0,2018-05-15,0,-1,0,0,-1
https://www.kalango.com,legitimate,15,3,1,0,18,2,0,1,1,0,0,0,1,R3,Sep 21 21:54:03 2023 GMT,Let's Encrypt,2,0,2004-05-30 18:21,0,-1,0,0,-1
